"","gdenr","gemeinde_d","value","pct_gde","top_names_table"
"1999",6214,"Finhaut",31,8.73,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Gay Des $/td£ $td£ 31 $/td£  $td£ 8.73% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Lugon $/td£ $td£ 18 $/td£  $td£ 5.07% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Hugon $/td£ $td£ 12 $/td£  $td£ 3.38% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Fournier $/td£ $td£ 10 $/td£  $td£ 2.82% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Lonfat $/td£ $td£ 8 $/td£  $td£ 2.25% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Vouilloz $/td£ $td£ 8 $/td£  $td£ 2.25% $/td£ $/tr£¢ $/table£"
"2000",6215,"Massongex",29,1.48,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Richard $/td£ $td£ 29 $/td£  $td£ 1.48% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Udriot $/td£ $td£ 27 $/td£  $td£ 1.38% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Barman $/td£ $td£ 23 $/td£  $td£ 1.18% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Mottiez $/td£ $td£ 19 $/td£  $td£ 0.97% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Ruppen $/td£ $td£ 19 $/td£  $td£ 0.97% $/td£ $/tr£¢ $/table£"
"2001",6217,"Saint-Maurice",60,1.32,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Gjocaj $/td£ $td£ 60 $/td£  $td£ 1.32% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Coutaz $/td£ $td£ 53 $/td£  $td£ 1.17% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Barman $/td£ $td£ 50 $/td£  $td£ 1.1% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Gex $/td£ $td£ 41 $/td£  $td£ 0.9% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Rappaz $/td£ $td£ 36 $/td£  $td£ 0.79% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Richard $/td£ $td£ 36 $/td£  $td£ 0.79% $/td£ $/tr£¢ $/table£"
"2002",6218,"Salvan",82,5.69,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Décaillet $/td£ $td£ 82 $/td£  $td£ 5.69% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bochatay $/td£ $td£ 41 $/td£  $td£ 2.85% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Jacquier $/td£ $td£ 36 $/td£  $td£ 2.5% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Revaz $/td£ $td£ 36 $/td£  $td£ 2.5% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Coquoz $/td£ $td£ 30 $/td£  $td£ 2.08% $/td£ $/tr£¢ $/table£"
"2003",6219,"Vernayaz",44,2.42,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Borgeat $/td£ $td£ 44 $/td£  $td£ 2.42% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Jacquier $/td£ $td£ 38 $/td£  $td£ 2.09% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Bochatay $/td£ $td£ 30 $/td£  $td£ 1.65% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Revaz $/td£ $td£ 28 $/td£  $td£ 1.54% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Décaillet $/td£ $td£ 26 $/td£  $td£ 1.43% $/td£ $/tr£¢ $/table£"
"2004",6220,"Vérossaz",44,5.34,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Morisod $/td£ $td£ 44 $/td£  $td£ 5.34% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Barman $/td£ $td£ 41 $/td£  $td£ 4.98% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Coutaz $/td£ $td£ 30 $/td£  $td£ 3.64% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Jacquemoud $/td£ $td£ 23 $/td£  $td£ 2.79% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Gex $/td£ $td£ 18 $/td£  $td£ 2.18% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Voeffray $/td£ $td£ 18 $/td£  $td£ 2.18% $/td£ $/tr£¢ $/table£"
"2005",6232,"Chalais",185,4.99,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Perruchoud $/td£ $td£ 185 $/td£  $td£ 4.99% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Zufferey $/td£ $td£ 82 $/td£  $td£ 2.21% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Devanthéry $/td£ $td£ 79 $/td£  $td£ 2.13% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Zuber $/td£ $td£ 46 $/td£  $td£ 1.24% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Antille $/td£ $td£ 45 $/td£  $td£ 1.21% $/td£ $/tr£¢ $/table£"
"2006",6235,"Chippis",97,6.12,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Zufferey $/td£ $td£ 97 $/td£  $td£ 6.12% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Ferreira $/td£ $td£ 28 $/td£  $td£ 1.77% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ da Silva $/td£ $td£ 24 $/td£  $td£ 1.52% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Memedi $/td£ $td£ 23 $/td£  $td£ 1.45% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Favre $/td£ $td£ 22 $/td£  $td£ 1.39% $/td£ $/tr£¢ $/table£"
"2007",6238,"Grône",85,3.38,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bruttin $/td£ $td£ 85 $/td£  $td£ 3.38% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Théodoloz $/td£ $td£ 42 $/td£  $td£ 1.67% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Ballestraz $/td£ $td£ 40 $/td£  $td£ 1.59% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Favre $/td£ $td£ 34 $/td£  $td£ 1.35% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Micheloud $/td£ $td£ 33 $/td£  $td£ 1.31% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Torrent $/td£ $td£ 33 $/td£  $td£ 1.31% $/td£ $/tr£¢ $/table£"
"2008",6239,"Icogne",24,3.7,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bagnoud $/td£ $td£ 24 $/td£  $td£ 3.7% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Nanchen $/td£ $td£ 20 $/td£  $td£ 3.09% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Rey $/td£ $td£ 17 $/td£  $td£ 2.62% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Kamerzin $/td£ $td£ 16 $/td£  $td£ 2.47% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Praplan $/td£ $td£ 14 $/td£  $td£ 2.16% $/td£ $/tr£¢ $/table£"
"2009",6240,"Lens",246,5.71,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Emery $/td£ $td£ 246 $/td£  $td£ 5.71% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bonvin $/td£ $td£ 162 $/td£  $td£ 3.76% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Rey $/td£ $td£ 141 $/td£  $td£ 3.27% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Nanchen $/td£ $td£ 103 $/td£  $td£ 2.39% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Briguet $/td£ $td£ 88 $/td£  $td£ 2.04% $/td£ $/tr£¢ $/table£"
"2010",6246,"Saint-Léonard",98,3.91,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bétrisey $/td£ $td£ 98 $/td£  $td£ 3.91% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Gillioz $/td£ $td£ 83 $/td£  $td£ 3.31% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Delalay $/td£ $td£ 68 $/td£  $td£ 2.71% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Studer $/td£ $td£ 44 $/td£  $td£ 1.75% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Tissières $/td£ $td£ 38 $/td£  $td£ 1.51% $/td£ $/tr£¢ $/table£"
"2011",6248,"Siders",272,1.59,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Zufferey $/td£ $td£ 272 $/td£  $td£ 1.59% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Salamin $/td£ $td£ 207 $/td£  $td£ 1.21% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Antille $/td£ $td£ 123 $/td£  $td£ 0.72% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Bonvin $/td£ $td£ 112 $/td£  $td£ 0.65% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ da Silva $/td£ $td£ 110 $/td£  $td£ 0.64% $/td£ $/tr£¢ $/table£"
"2012",6252,"Anniviers",137,5.02,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Salamin $/td£ $td£ 137 $/td£  $td£ 5.02% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Zufferey $/td£ $td£ 99 $/td£  $td£ 3.63% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Epiney $/td£ $td£ 89 $/td£  $td£ 3.26% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Melly $/td£ $td£ 87 $/td£  $td£ 3.19% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Savioz $/td£ $td£ 78 $/td£  $td£ 2.86% $/td£ $/tr£¢ $/table£"
"2013",6253,"Crans-Montana",318,3.1,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Rey $/td£ $td£ 318 $/td£  $td£ 3.1% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Bonvin $/td£ $td£ 231 $/td£  $td£ 2.25% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Barras $/td£ $td£ 208 $/td£  $td£ 2.02% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Clivaz $/td£ $td£ 145 $/td£  $td£ 1.41% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Berclaz $/td£ $td£ 137 $/td£  $td£ 1.33% $/td£ $/tr£¢ $/table£"
"2014",6254,"Noble-Contrée",185,3.99,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Clavien $/td£ $td£ 185 $/td£  $td£ 3.99% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Zufferey $/td£ $td£ 109 $/td£  $td£ 2.35% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Salamin $/td£ $td£ 94 $/td£  $td£ 2.03% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Berclaz $/td£ $td£ 73 $/td£  $td£ 1.57% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Favre $/td£ $td£ 68 $/td£  $td£ 1.47% $/td£ $/tr£¢ $/table£"
"2015",6261,"Arbaz",82,5.93,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bonvin $/td£ $td£ 82 $/td£  $td£ 5.93% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Constantin $/td£ $td£ 76 $/td£  $td£ 5.5% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Torrent $/td£ $td£ 70 $/td£  $td£ 5.07% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Sermier $/td£ $td£ 36 $/td£  $td£ 2.6% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Francey $/td£ $td£ 23 $/td£  $td£ 1.66% $/td£ $/tr£¢ $/table£"
"2016",6263,"Grimisuat",113,3.06,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Roux $/td£ $td£ 113 $/td£  $td£ 3.06% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Balet $/td£ $td£ 112 $/td£  $td£ 3.03% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Mabillard $/td£ $td£ 86 $/td£  $td£ 2.33% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Vuignier $/td£ $td£ 48 $/td£  $td£ 1.3% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Métrailler $/td£ $td£ 44 $/td£  $td£ 1.19% $/td£ $/tr£¢ $/table£"
"2017",6265,"Savièse",353,4.36,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Héritier $/td£ $td£ 353 $/td£  $td£ 4.36% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Dubuis $/td£ $td£ 342 $/td£  $td£ 4.22% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Reynard $/td£ $td£ 248 $/td£  $td£ 3.06% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Luyet $/td£ $td£ 244 $/td£  $td£ 3.01% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Varone $/td£ $td£ 236 $/td£  $td£ 2.91% $/td£ $/tr£¢ $/table£"
"2018",6266,"Sitten",319,0.91,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Fournier $/td£ $td£ 319 $/td£  $td£ 0.91% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Favre $/td£ $td£ 218 $/td£  $td£ 0.62% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Pitteloud $/td£ $td£ 193 $/td£  $td£ 0.55% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Bonvin $/td£ $td£ 189 $/td£  $td£ 0.54% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Rey $/td£ $td£ 186 $/td£  $td£ 0.53% $/td£ $/tr£¢ $/table£"
"2019",6267,"Veysonnaz",106,18.03,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Fournier $/td£ $td£ 106 $/td£  $td£ 18.03% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Fragnière $/td£ $td£ 54 $/td£  $td£ 9.18% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Lathion $/td£ $td£ 26 $/td£  $td£ 4.42% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Théoduloz $/td£ $td£ 26 $/td£  $td£ 4.42% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Praz $/td£ $td£ 24 $/td£  $td£ 4.08% $/td£ $/tr£¢ $/table£"
"2020",6281,"Baltschieder",50,3.8,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Margelist $/td£ $td£ 50 $/td£  $td£ 3.8% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Wenger $/td£ $td£ 34 $/td£  $td£ 2.58% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Millius $/td£ $td£ 30 $/td£  $td£ 2.28% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Pfammatter $/td£ $td£ 24 $/td£  $td£ 1.82% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Imboden $/td£ $td£ 23 $/td£  $td£ 1.75% $/td£ $/tr£¢ $/table£"
"2021",6282,"Eisten",39,21.08,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Andenmatten $/td£ $td£ 39 $/td£  $td£ 21.08% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Furrer $/td£ $td£ 37 $/td£  $td£ 20% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Noti $/td£ $td£ 27 $/td£  $td£ 14.59% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Burgener $/td£ $td£ 11 $/td£  $td£ 5.95% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Petrus $/td£ $td£ 7 $/td£  $td£ 3.78% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Wyssen $/td£ $td£ 7 $/td£  $td£ 3.78% $/td£ $/tr£¢ $/table£"
"2022",6283,"Embd",62,21.91,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Fux $/td£ $td£ 62 $/td£  $td£ 21.91% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Schaller $/td£ $td£ 44 $/td£  $td£ 15.55% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Lengen $/td£ $td£ 40 $/td£  $td£ 14.13% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Bumann $/td£ $td£ 27 $/td£  $td£ 9.54% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Imboden $/td£ $td£ 15 $/td£  $td£ 5.3% $/td£ $/tr£¢ $/table£"
"2023",6285,"Grächen",93,7.41,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Schnidrig $/td£ $td£ 93 $/td£  $td£ 7.41% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Amstutz $/td£ $td£ 80 $/td£  $td£ 6.37% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Walter $/td£ $td£ 73 $/td£  $td£ 5.82% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Andenmatten $/td£ $td£ 67 $/td£  $td£ 5.34% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Gruber $/td£ $td£ 64 $/td£  $td£ 5.1% $/td£ $/tr£¢ $/table£"
"2024",6286,"Lalden",61,8.87,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Wyer $/td£ $td£ 61 $/td£  $td£ 8.87% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Hutter $/td£ $td£ 44 $/td£  $td£ 6.4% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Truffer $/td£ $td£ 33 $/td£  $td£ 4.8% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Zeiter $/td£ $td£ 30 $/td£  $td£ 4.36% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Schnydrig $/td£ $td£ 24 $/td£  $td£ 3.49% $/td£ $/tr£¢ $/table£"
"2025",6287,"Randa",97,22.4,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Brantschen $/td£ $td£ 97 $/td£  $td£ 22.4% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Truffer $/td£ $td£ 49 $/td£  $td£ 11.32% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Summermatter $/td£ $td£ 16 $/td£  $td£ 3.7% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Imboden $/td£ $td£ 13 $/td£  $td£ 3% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Zumtaugwald $/td£ $td£ 9 $/td£  $td£ 2.08% $/td£ $/tr£¢ $/table£"
"2026",6288,"Saas-Almagell",102,28.9,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Anthamatten $/td£ $td£ 102 $/td£  $td£ 28.9% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Zurbriggen $/td£ $td£ 53 $/td£  $td£ 15.01% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Andenmatten $/td£ $td£ 52 $/td£  $td£ 14.73% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Kalbermatten $/td£ $td£ 11 $/td£  $td£ 3.12% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Burgener $/td£ $td£ 10 $/td£  $td£ 2.83% $/td£ $/tr£¢ $/table£"
"2027",6289,"Saas-Balen",91,25.14,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Burgener $/td£ $td£ 91 $/td£  $td£ 25.14% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Kalbermatten $/td£ $td£ 52 $/td£  $td£ 14.36% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Bumann $/td£ $td£ 23 $/td£  $td£ 6.35% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Zurbriggen $/td£ $td£ 22 $/td£  $td£ 6.08% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Ruppen $/td£ $td£ 11 $/td£  $td£ 3.04% $/td£ $/tr£¢ $/table£"
"2028",6290,"Saas-Fee",181,11.64,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Bumann $/td£ $td£ 181 $/td£  $td£ 11.64% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Supersaxo $/td£ $td£ 84 $/td£  $td£ 5.4% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Kalbermatten $/td£ $td£ 61 $/td£  $td£ 3.92% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Zurbriggen $/td£ $td£ 56 $/td£  $td£ 3.6% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Burgener $/td£ $td£ 43 $/td£  $td£ 2.77% $/td£ $/tr£¢ $/table£"
"2029",6291,"Saas-Grund",170,17.03,"$table  border='1'£ $tr£ $th£ Rang $/th£ $th£ Familienname $/th£ $th£ Total $/th£ $th£ %-Anteil an der Gesamtbevölkerung $/th£ $/tr£ $tr£ $td£ 1. $/td£ $td£ Zurbriggen $/td£ $td£ 170 $/td£  $td£ 17.03% $/td£ $/tr£§ $tr£ $td£ 2. $/td£ $td£ Anthamatten $/td£ $td£ 125 $/td£  $td£ 12.53% $/td£ $/tr£§ $tr£ $td£ 3. $/td£ $td£ Burgener $/td£ $td£ 100 $/td£  $td£ 10.02% $/td£ $/tr£§ $tr£ $td£ 4. $/td£ $td£ Andenmatten $/td£ $td£ 70 $/td£  $td£ 7.01% $/td£ $/tr£§ $tr£ $td£ 5. $/td£ $td£ Bumann $/td£ $td£ 46 $/td£  $td£ 4.61% $/td£ $/tr£¢ $/table£"
